id,name,character,season_number,episode_number,type
93602.0,Antwon Tanner,Skills Taylor,6,16,cast
141182.0,Cassandra Jean Amell,,6,16,guest stars
51751.0,Susan Walters,,6,16,guest stars
928327.0,Chandler Massey,,6,16,guest stars
1215008.0,Vaughn Wilson,Fergie,6,16,guest stars
1691282.0,Alex Sgambati,Peyton Actress 1,6,16,guest stars
1490448.0,Matthew Atkinson,Nathan Actor,6,16,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,17,cast
98050.0,James Lafferty,Nathan Scott,6,17,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,17,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,17,cast
73035.0,Paul Johansson,Dan Scott,6,17,cast
54830.0,Sophia Bush,Brooke Davis,6,17,cast
1215059.0,Jackson Brundage,Jamie Scott,6,17,cast
166897.0,Lee Norris,Mouth McFadden,6,17,cast
93602.0,Antwon Tanner,Skills Taylor,6,17,cast
62747.0,Chad Michael Murray,Lucas Scott,6,18,cast
98050.0,James Lafferty,Nathan Scott,6,18,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,18,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,18,cast
73035.0,Paul Johansson,Dan Scott,6,18,cast
54830.0,Sophia Bush,Brooke Davis,6,18,cast
1215059.0,Jackson Brundage,Jamie Scott,6,18,cast
166897.0,Lee Norris,Mouth McFadden,6,18,cast
93602.0,Antwon Tanner,Skills Taylor,6,18,cast
108696.0,Susie Abromeit,,6,18,guest stars
55089.0,Evan Peters,Jack Daniels,6,18,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,19,cast
98050.0,James Lafferty,Nathan Scott,6,19,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,19,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,19,cast
73035.0,Paul Johansson,Dan Scott,6,19,cast
54830.0,Sophia Bush,Brooke Davis,6,19,cast
1215059.0,Jackson Brundage,Jamie Scott,6,19,cast
166897.0,Lee Norris,Mouth McFadden,6,19,cast
93602.0,Antwon Tanner,Skills Taylor,6,19,cast
55089.0,Evan Peters,Jack Daniels,6,19,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,20,cast
98050.0,James Lafferty,Nathan Scott,6,20,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,20,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,20,cast
73035.0,Paul Johansson,Dan Scott,6,20,cast
54830.0,Sophia Bush,Brooke Davis,6,20,cast
1215059.0,Jackson Brundage,Jamie Scott,6,20,cast
166897.0,Lee Norris,Mouth McFadden,6,20,cast
93602.0,Antwon Tanner,Skills Taylor,6,20,cast
14668.0,Daphne Zuniga,Victoria Davis,6,20,guest stars
154769.0,Allison Munn,,6,20,guest stars
55089.0,Evan Peters,Jack Daniels,6,20,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,21,cast
98050.0,James Lafferty,Nathan Scott,6,21,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,21,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,21,cast
73035.0,Paul Johansson,Dan Scott,6,21,cast
54830.0,Sophia Bush,Brooke Davis,6,21,cast
1215059.0,Jackson Brundage,Jamie Scott,6,21,cast
166897.0,Lee Norris,Mouth McFadden,6,21,cast
93602.0,Antwon Tanner,Skills Taylor,6,21,cast
1186842.0,Amy Tipton,,6,21,guest stars
1214976.0,Nick Lachey,,6,21,guest stars
14668.0,Daphne Zuniga,Victoria Davis,6,21,guest stars
154769.0,Allison Munn,,6,21,guest stars
1214865.0,B.J. Britt,Ref,6,21,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,22,cast
98050.0,James Lafferty,Nathan Scott,6,22,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,22,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,22,cast
73035.0,Paul Johansson,Dan Scott,6,22,cast
54830.0,Sophia Bush,Brooke Davis,6,22,cast
1215059.0,Jackson Brundage,Jamie Scott,6,22,cast
166897.0,Lee Norris,Mouth McFadden,6,22,cast
93602.0,Antwon Tanner,Skills Taylor,6,22,cast
14668.0,Daphne Zuniga,Victoria Davis,6,22,guest stars
154769.0,Allison Munn,,6,22,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,23,cast
98050.0,James Lafferty,Nathan Scott,6,23,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,23,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,23,cast
73035.0,Paul Johansson,Dan Scott,6,23,cast
54830.0,Sophia Bush,Brooke Davis,6,23,cast
1215059.0,Jackson Brundage,Jamie Scott,6,23,cast
166897.0,Lee Norris,Mouth McFadden,6,23,cast
93602.0,Antwon Tanner,Skills Taylor,6,23,cast
1214976.0,Nick Lachey,,6,23,guest stars
14668.0,Daphne Zuniga,Victoria Davis,6,23,guest stars
154769.0,Allison Munn,,6,23,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,24,cast
98050.0,James Lafferty,Nathan Scott,6,24,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,24,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,24,cast
73035.0,Paul Johansson,Dan Scott,6,24,cast
54830.0,Sophia Bush,Brooke Davis,6,24,cast
1215059.0,Jackson Brundage,Jamie Scott,6,24,cast
166897.0,Lee Norris,Mouth McFadden,6,24,cast
93602.0,Antwon Tanner,Skills Taylor,6,24,cast
14668.0,Daphne Zuniga,Victoria Davis,6,24,guest stars
98050.0,James Lafferty,Nathan Scott,7,1,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,1,cast
73035.0,Paul Johansson,Dan Scott,7,1,cast
54830.0,Sophia Bush,Brooke Davis,7,1,cast
1215059.0,Jackson Brundage,Jamie Scott,7,1,cast
96792.0,Robert Buckley,Clay Evans,7,1,cast
6069.0,Austin Nichols,Julian Baker,7,1,cast
94423.0,Shantel VanSanten,Quinn James,7,1,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,1,cast
92856.0,Jana Kramer,Alex Dupre,7,1,cast
166897.0,Lee Norris,Mouth McFadden,7,1,cast
93602.0,Antwon Tanner,Skills Taylor,7,1,cast
1215054.0,Jerry Rice,,7,1,guest stars
154769.0,Allison Munn,,7,1,guest stars
1215055.0,Kate French,,7,1,guest stars
212985.0,Sasha Jackson,Kylie,7,1,guest stars
98050.0,James Lafferty,Nathan Scott,7,2,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,2,cast
73035.0,Paul Johansson,Dan Scott,7,2,cast
54830.0,Sophia Bush,Brooke Davis,7,2,cast
1215059.0,Jackson Brundage,Jamie Scott,7,2,cast
96792.0,Robert Buckley,Clay Evans,7,2,cast
6069.0,Austin Nichols,Julian Baker,7,2,cast
94423.0,Shantel VanSanten,Quinn James,7,2,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,2,cast
92856.0,Jana Kramer,Alex Dupre,7,2,cast
166897.0,Lee Norris,Mouth McFadden,7,2,cast
93602.0,Antwon Tanner,Skills Taylor,7,2,cast
154769.0,Allison Munn,,7,2,guest stars
1215055.0,Kate French,,7,2,guest stars
98050.0,James Lafferty,Nathan Scott,7,3,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,3,cast
73035.0,Paul Johansson,Dan Scott,7,3,cast
54830.0,Sophia Bush,Brooke Davis,7,3,cast
1215059.0,Jackson Brundage,Jamie Scott,7,3,cast
96792.0,Robert Buckley,Clay Evans,7,3,cast
6069.0,Austin Nichols,Julian Baker,7,3,cast
94423.0,Shantel VanSanten,Quinn James,7,3,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,3,cast
92856.0,Jana Kramer,Alex Dupre,7,3,cast
166897.0,Lee Norris,Mouth McFadden,7,3,cast
93602.0,Antwon Tanner,Skills Taylor,7,3,cast
1212239.0,Scott Holroyd,,7,3,guest stars
1215055.0,Kate French,,7,3,guest stars
98050.0,James Lafferty,Nathan Scott,7,4,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,4,cast
73035.0,Paul Johansson,Dan Scott,7,4,cast
54830.0,Sophia Bush,Brooke Davis,7,4,cast
1215059.0,Jackson Brundage,Jamie Scott,7,4,cast
96792.0,Robert Buckley,Clay Evans,7,4,cast
6069.0,Austin Nichols,Julian Baker,7,4,cast
94423.0,Shantel VanSanten,Quinn James,7,4,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,4,cast
92856.0,Jana Kramer,Alex Dupre,7,4,cast
166897.0,Lee Norris,Mouth McFadden,7,4,cast
93602.0,Antwon Tanner,Skills Taylor,7,4,cast
1212239.0,Scott Holroyd,,7,4,guest stars
14668.0,Daphne Zuniga,Victoria Davis,7,4,guest stars
98050.0,James Lafferty,Nathan Scott,7,5,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,5,cast
73035.0,Paul Johansson,Dan Scott,7,5,cast
54830.0,Sophia Bush,Brooke Davis,7,5,cast
1215059.0,Jackson Brundage,Jamie Scott,7,5,cast
96792.0,Robert Buckley,Clay Evans,7,5,cast
6069.0,Austin Nichols,Julian Baker,7,5,cast
94423.0,Shantel VanSanten,Quinn James,7,5,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,5,cast
92856.0,Jana Kramer,Alex Dupre,7,5,cast
166897.0,Lee Norris,Mouth McFadden,7,5,cast
93602.0,Antwon Tanner,Skills Taylor,7,5,cast
1212239.0,Scott Holroyd,,7,5,guest stars
98050.0,James Lafferty,Nathan Scott,7,6,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,6,cast
73035.0,Paul Johansson,Dan Scott,7,6,cast
54830.0,Sophia Bush,Brooke Davis,7,6,cast
1215059.0,Jackson Brundage,Jamie Scott,7,6,cast
96792.0,Robert Buckley,Clay Evans,7,6,cast
6069.0,Austin Nichols,Julian Baker,7,6,cast
94423.0,Shantel VanSanten,Quinn James,7,6,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,6,cast
92856.0,Jana Kramer,Alex Dupre,7,6,cast
166897.0,Lee Norris,Mouth McFadden,7,6,cast
93602.0,Antwon Tanner,Skills Taylor,7,6,cast
98050.0,James Lafferty,Nathan Scott,7,7,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,7,cast
73035.0,Paul Johansson,Dan Scott,7,7,cast
54830.0,Sophia Bush,Brooke Davis,7,7,cast
1215059.0,Jackson Brundage,Jamie Scott,7,7,cast
96792.0,Robert Buckley,Clay Evans,7,7,cast
6069.0,Austin Nichols,Julian Baker,7,7,cast
94423.0,Shantel VanSanten,Quinn James,7,7,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,7,cast
92856.0,Jana Kramer,Alex Dupre,7,7,cast
166897.0,Lee Norris,Mouth McFadden,7,7,cast
93602.0,Antwon Tanner,Skills Taylor,7,7,cast
1212239.0,Scott Holroyd,,7,7,guest stars
1215055.0,Kate French,,7,7,guest stars
98050.0,James Lafferty,Nathan Scott,7,8,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,8,cast
73035.0,Paul Johansson,Dan Scott,7,8,cast
54830.0,Sophia Bush,Brooke Davis,7,8,cast
1215059.0,Jackson Brundage,Jamie Scott,7,8,cast
96792.0,Robert Buckley,Clay Evans,7,8,cast
6069.0,Austin Nichols,Julian Baker,7,8,cast
94423.0,Shantel VanSanten,Quinn James,7,8,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,8,cast
92856.0,Jana Kramer,Alex Dupre,7,8,cast
166897.0,Lee Norris,Mouth McFadden,7,8,cast
93602.0,Antwon Tanner,Skills Taylor,7,8,cast
98050.0,James Lafferty,Nathan Scott,7,9,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,9,cast
73035.0,Paul Johansson,Dan Scott,7,9,cast
54830.0,Sophia Bush,Brooke Davis,7,9,cast
1215059.0,Jackson Brundage,Jamie Scott,7,9,cast
96792.0,Robert Buckley,Clay Evans,7,9,cast
6069.0,Austin Nichols,Julian Baker,7,9,cast
94423.0,Shantel VanSanten,Quinn James,7,9,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,9,cast
92856.0,Jana Kramer,Alex Dupre,7,9,cast
166897.0,Lee Norris,Mouth McFadden,7,9,cast
93602.0,Antwon Tanner,Skills Taylor,7,9,cast
98050.0,James Lafferty,Nathan Scott,7,10,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,10,cast
73035.0,Paul Johansson,Dan Scott,7,10,cast
54830.0,Sophia Bush,Brooke Davis,7,10,cast
1215059.0,Jackson Brundage,Jamie Scott,7,10,cast
96792.0,Robert Buckley,Clay Evans,7,10,cast
6069.0,Austin Nichols,Julian Baker,7,10,cast
94423.0,Shantel VanSanten,Quinn James,7,10,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,10,cast
92856.0,Jana Kramer,Alex Dupre,7,10,cast
166897.0,Lee Norris,Mouth McFadden,7,10,cast
93602.0,Antwon Tanner,Skills Taylor,7,10,cast
14668.0,Daphne Zuniga,Victoria Davis,7,10,guest stars
98050.0,James Lafferty,Nathan Scott,7,11,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,11,cast
73035.0,Paul Johansson,Dan Scott,7,11,cast
54830.0,Sophia Bush,Brooke Davis,7,11,cast
1215059.0,Jackson Brundage,Jamie Scott,7,11,cast
96792.0,Robert Buckley,Clay Evans,7,11,cast
6069.0,Austin Nichols,Julian Baker,7,11,cast
94423.0,Shantel VanSanten,Quinn James,7,11,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,11,cast
92856.0,Jana Kramer,Alex Dupre,7,11,cast
166897.0,Lee Norris,Mouth McFadden,7,11,cast
93602.0,Antwon Tanner,Skills Taylor,7,11,cast
14668.0,Daphne Zuniga,Victoria Davis,7,11,guest stars
98050.0,James Lafferty,Nathan Scott,7,12,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,12,cast
73035.0,Paul Johansson,Dan Scott,7,12,cast
54830.0,Sophia Bush,Brooke Davis,7,12,cast
1215059.0,Jackson Brundage,Jamie Scott,7,12,cast
96792.0,Robert Buckley,Clay Evans,7,12,cast
6069.0,Austin Nichols,Julian Baker,7,12,cast
94423.0,Shantel VanSanten,Quinn James,7,12,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,12,cast
92856.0,Jana Kramer,Alex Dupre,7,12,cast
166897.0,Lee Norris,Mouth McFadden,7,12,cast
93602.0,Antwon Tanner,Skills Taylor,7,12,cast
14668.0,Daphne Zuniga,Victoria Davis,7,12,guest stars
154769.0,Allison Munn,,7,12,guest stars
98050.0,James Lafferty,Nathan Scott,7,13,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,13,cast
73035.0,Paul Johansson,Dan Scott,7,13,cast
54830.0,Sophia Bush,Brooke Davis,7,13,cast
1215059.0,Jackson Brundage,Jamie Scott,7,13,cast
96792.0,Robert Buckley,Clay Evans,7,13,cast
6069.0,Austin Nichols,Julian Baker,7,13,cast
94423.0,Shantel VanSanten,Quinn James,7,13,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,13,cast
92856.0,Jana Kramer,Alex Dupre,7,13,cast
166897.0,Lee Norris,Mouth McFadden,7,13,cast
93602.0,Antwon Tanner,Skills Taylor,7,13,cast
141495.0,Lindsey McKeon,Taylor James,7,13,guest stars
1212239.0,Scott Holroyd,,7,13,guest stars
14668.0,Daphne Zuniga,Victoria Davis,7,13,guest stars
98050.0,James Lafferty,Nathan Scott,7,14,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,14,cast
73035.0,Paul Johansson,Dan Scott,7,14,cast
54830.0,Sophia Bush,Brooke Davis,7,14,cast
1215059.0,Jackson Brundage,Jamie Scott,7,14,cast
96792.0,Robert Buckley,Clay Evans,7,14,cast
6069.0,Austin Nichols,Julian Baker,7,14,cast
94423.0,Shantel VanSanten,Quinn James,7,14,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,14,cast
92856.0,Jana Kramer,Alex Dupre,7,14,cast
166897.0,Lee Norris,Mouth McFadden,7,14,cast
93602.0,Antwon Tanner,Skills Taylor,7,14,cast
141495.0,Lindsey McKeon,Taylor James,7,14,guest stars
1212239.0,Scott Holroyd,,7,14,guest stars
14668.0,Daphne Zuniga,Victoria Davis,7,14,guest stars
154769.0,Allison Munn,,7,14,guest stars
98050.0,James Lafferty,Nathan Scott,7,15,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,15,cast
73035.0,Paul Johansson,Dan Scott,7,15,cast
54830.0,Sophia Bush,Brooke Davis,7,15,cast
1215059.0,Jackson Brundage,Jamie Scott,7,15,cast
96792.0,Robert Buckley,Clay Evans,7,15,cast
6069.0,Austin Nichols,Julian Baker,7,15,cast
94423.0,Shantel VanSanten,Quinn James,7,15,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,15,cast
92856.0,Jana Kramer,Alex Dupre,7,15,cast
166897.0,Lee Norris,Mouth McFadden,7,15,cast
93602.0,Antwon Tanner,Skills Taylor,7,15,cast
1215008.0,Vaughn Wilson,Fergie,7,15,guest stars
98050.0,James Lafferty,Nathan Scott,7,16,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,16,cast
73035.0,Paul Johansson,Dan Scott,7,16,cast
54830.0,Sophia Bush,Brooke Davis,7,16,cast
1215059.0,Jackson Brundage,Jamie Scott,7,16,cast
96792.0,Robert Buckley,Clay Evans,7,16,cast
6069.0,Austin Nichols,Julian Baker,7,16,cast
94423.0,Shantel VanSanten,Quinn James,7,16,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,16,cast
92856.0,Jana Kramer,Alex Dupre,7,16,cast
166897.0,Lee Norris,Mouth McFadden,7,16,cast
93602.0,Antwon Tanner,Skills Taylor,7,16,cast
141495.0,Lindsey McKeon,Taylor James,7,16,guest stars
29710.0,Bess Armstrong,Lydia James,7,16,guest stars
98050.0,James Lafferty,Nathan Scott,7,17,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,17,cast
73035.0,Paul Johansson,Dan Scott,7,17,cast
54830.0,Sophia Bush,Brooke Davis,7,17,cast
1215059.0,Jackson Brundage,Jamie Scott,7,17,cast
96792.0,Robert Buckley,Clay Evans,7,17,cast
6069.0,Austin Nichols,Julian Baker,7,17,cast
94423.0,Shantel VanSanten,Quinn James,7,17,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,17,cast
92856.0,Jana Kramer,Alex Dupre,7,17,cast
166897.0,Lee Norris,Mouth McFadden,7,17,cast
93602.0,Antwon Tanner,Skills Taylor,7,17,cast
29710.0,Bess Armstrong,Lydia James,7,17,guest stars
98050.0,James Lafferty,Nathan Scott,7,18,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,18,cast
73035.0,Paul Johansson,Dan Scott,7,18,cast
54830.0,Sophia Bush,Brooke Davis,7,18,cast
1215059.0,Jackson Brundage,Jamie Scott,7,18,cast
96792.0,Robert Buckley,Clay Evans,7,18,cast
6069.0,Austin Nichols,Julian Baker,7,18,cast
94423.0,Shantel VanSanten,Quinn James,7,18,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,18,cast
92856.0,Jana Kramer,Alex Dupre,7,18,cast
166897.0,Lee Norris,Mouth McFadden,7,18,cast
93602.0,Antwon Tanner,Skills Taylor,7,18,cast
141495.0,Lindsey McKeon,Taylor James,7,18,guest stars
29710.0,Bess Armstrong,Lydia James,7,18,guest stars
212700.0,Candice Patton,Tanesha,7,18,guest stars
98050.0,James Lafferty,Nathan Scott,7,19,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,19,cast
73035.0,Paul Johansson,Dan Scott,7,19,cast
54830.0,Sophia Bush,Brooke Davis,7,19,cast
1215059.0,Jackson Brundage,Jamie Scott,7,19,cast
96792.0,Robert Buckley,Clay Evans,7,19,cast
6069.0,Austin Nichols,Julian Baker,7,19,cast
94423.0,Shantel VanSanten,Quinn James,7,19,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,19,cast
92856.0,Jana Kramer,Alex Dupre,7,19,cast
166897.0,Lee Norris,Mouth McFadden,7,19,cast
93602.0,Antwon Tanner,Skills Taylor,7,19,cast
98050.0,James Lafferty,Nathan Scott,7,20,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,20,cast
73035.0,Paul Johansson,Dan Scott,7,20,cast
54830.0,Sophia Bush,Brooke Davis,7,20,cast
1215059.0,Jackson Brundage,Jamie Scott,7,20,cast
96792.0,Robert Buckley,Clay Evans,7,20,cast
6069.0,Austin Nichols,Julian Baker,7,20,cast
94423.0,Shantel VanSanten,Quinn James,7,20,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,20,cast
92856.0,Jana Kramer,Alex Dupre,7,20,cast
166897.0,Lee Norris,Mouth McFadden,7,20,cast
93602.0,Antwon Tanner,Skills Taylor,7,20,cast
212700.0,Candice Patton,Tanesha,7,20,guest stars
98050.0,James Lafferty,Nathan Scott,7,21,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,21,cast
73035.0,Paul Johansson,Dan Scott,7,21,cast
54830.0,Sophia Bush,Brooke Davis,7,21,cast
1215059.0,Jackson Brundage,Jamie Scott,7,21,cast
96792.0,Robert Buckley,Clay Evans,7,21,cast
6069.0,Austin Nichols,Julian Baker,7,21,cast
94423.0,Shantel VanSanten,Quinn James,7,21,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,21,cast
92856.0,Jana Kramer,Alex Dupre,7,21,cast
166897.0,Lee Norris,Mouth McFadden,7,21,cast
93602.0,Antwon Tanner,Skills Taylor,7,21,cast
98050.0,James Lafferty,Nathan Scott,7,22,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,7,22,cast
73035.0,Paul Johansson,Dan Scott,7,22,cast
54830.0,Sophia Bush,Brooke Davis,7,22,cast
1215059.0,Jackson Brundage,Jamie Scott,7,22,cast
96792.0,Robert Buckley,Clay Evans,7,22,cast
6069.0,Austin Nichols,Julian Baker,7,22,cast
94423.0,Shantel VanSanten,Quinn James,7,22,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,7,22,cast
92856.0,Jana Kramer,Alex Dupre,7,22,cast
166897.0,Lee Norris,Mouth McFadden,7,22,cast
93602.0,Antwon Tanner,Skills Taylor,7,22,cast
98050.0,James Lafferty,Nathan Scott,8,1,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,1,cast
54830.0,Sophia Bush,Brooke Davis,8,1,cast
1215059.0,Jackson Brundage,Jamie Scott,8,1,cast
96792.0,Robert Buckley,Clay Evans,8,1,cast
6069.0,Austin Nichols,Julian Baker,8,1,cast
94423.0,Shantel VanSanten,Quinn James,8,1,cast
141180.0,Stephen Colletti,Chase Adams,8,1,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,1,cast
92856.0,Jana Kramer,Alex Dupre,8,1,cast
166897.0,Lee Norris,Mouth McFadden,8,1,cast
98050.0,James Lafferty,Nathan Scott,8,2,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,2,cast
54830.0,Sophia Bush,Brooke Davis,8,2,cast
1215059.0,Jackson Brundage,Jamie Scott,8,2,cast
96792.0,Robert Buckley,Clay Evans,8,2,cast
6069.0,Austin Nichols,Julian Baker,8,2,cast
94423.0,Shantel VanSanten,Quinn James,8,2,cast
141180.0,Stephen Colletti,Chase Adams,8,2,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,2,cast
92856.0,Jana Kramer,Alex Dupre,8,2,cast
166897.0,Lee Norris,Mouth McFadden,8,2,cast
2286609.0,Mary Hronicek,E.R. Nurse,8,2,guest stars
98050.0,James Lafferty,Nathan Scott,8,3,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,3,cast
54830.0,Sophia Bush,Brooke Davis,8,3,cast
1215059.0,Jackson Brundage,Jamie Scott,8,3,cast
96792.0,Robert Buckley,Clay Evans,8,3,cast
6069.0,Austin Nichols,Julian Baker,8,3,cast
94423.0,Shantel VanSanten,Quinn James,8,3,cast
141180.0,Stephen Colletti,Chase Adams,8,3,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,3,cast
92856.0,Jana Kramer,Alex Dupre,8,3,cast
166897.0,Lee Norris,Mouth McFadden,8,3,cast
98050.0,James Lafferty,Nathan Scott,8,4,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,4,cast
54830.0,Sophia Bush,Brooke Davis,8,4,cast
1215059.0,Jackson Brundage,Jamie Scott,8,4,cast
96792.0,Robert Buckley,Clay Evans,8,4,cast
6069.0,Austin Nichols,Julian Baker,8,4,cast
94423.0,Shantel VanSanten,Quinn James,8,4,cast
141180.0,Stephen Colletti,Chase Adams,8,4,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,4,cast
92856.0,Jana Kramer,Alex Dupre,8,4,cast
166897.0,Lee Norris,Mouth McFadden,8,4,cast
2286609.0,Mary Hronicek,Pedestrian,8,4,guest stars
98050.0,James Lafferty,Nathan Scott,8,5,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,5,cast
54830.0,Sophia Bush,Brooke Davis,8,5,cast
1215059.0,Jackson Brundage,Jamie Scott,8,5,cast
96792.0,Robert Buckley,Clay Evans,8,5,cast
6069.0,Austin Nichols,Julian Baker,8,5,cast
94423.0,Shantel VanSanten,Quinn James,8,5,cast
141180.0,Stephen Colletti,Chase Adams,8,5,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,5,cast
92856.0,Jana Kramer,Alex Dupre,8,5,cast
166897.0,Lee Norris,Mouth McFadden,8,5,cast
2286609.0,Mary Hronicek,Crisis Center Clerk,8,5,guest stars
98050.0,James Lafferty,Nathan Scott,8,6,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,6,cast
54830.0,Sophia Bush,Brooke Davis,8,6,cast
1215059.0,Jackson Brundage,Jamie Scott,8,6,cast
96792.0,Robert Buckley,Clay Evans,8,6,cast
6069.0,Austin Nichols,Julian Baker,8,6,cast
94423.0,Shantel VanSanten,Quinn James,8,6,cast
141180.0,Stephen Colletti,Chase Adams,8,6,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,6,cast
92856.0,Jana Kramer,Alex Dupre,8,6,cast
166897.0,Lee Norris,Mouth McFadden,8,6,cast
98050.0,James Lafferty,Nathan Scott,8,7,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,7,cast
54830.0,Sophia Bush,Brooke Davis,8,7,cast
1215059.0,Jackson Brundage,Jamie Scott,8,7,cast
96792.0,Robert Buckley,Clay Evans,8,7,cast
6069.0,Austin Nichols,Julian Baker,8,7,cast
94423.0,Shantel VanSanten,Quinn James,8,7,cast
141180.0,Stephen Colletti,Chase Adams,8,7,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,7,cast
92856.0,Jana Kramer,Alex Dupre,8,7,cast
166897.0,Lee Norris,Mouth McFadden,8,7,cast
98050.0,James Lafferty,Nathan Scott,8,8,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,8,cast
54830.0,Sophia Bush,Brooke Davis,8,8,cast
1215059.0,Jackson Brundage,Jamie Scott,8,8,cast
96792.0,Robert Buckley,Clay Evans,8,8,cast
6069.0,Austin Nichols,Julian Baker,8,8,cast
94423.0,Shantel VanSanten,Quinn James,8,8,cast
141180.0,Stephen Colletti,Chase Adams,8,8,cast
1215043.0,Lisa Goldstein,Millicent Huxtable,8,8,cast
92856.0,Jana Kramer,Alex Dupre,8,8,cast
166897.0,Lee Norris,Mouth McFadden,8,8,cast
98050.0,James Lafferty,Nathan Scott,8,9,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,8,9,cast
54830.0,Sophia Bush,Brooke Davis,8,9,cast
1215059.0,Jackson Brundage,Jamie Scott,8,9,cast
