event_id,season,episode,time,type,person_1,person_2,description,last_updated_timestamp,update_comment,main_type,path,person_nbr,all_partners,role_season_ep_count,role_ep_count
535,6,5,0:02:41,kiss,Peyton,Lucas,"In the kitchen, discussing their wedding date.",1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
536,6,5,0:11:12,fight,Dan,Carrie,Carrie rips tape off of Dan's mouth.,1/26/2023 21:06,,fight,|Carrie|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
537,6,5,0:30:12,fight,Dan,Carrie,Carrie pulls Dan by the hair and stabs him with a syringe.,1/26/2023 21:06,,fight,|Carrie|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
538,6,5,0:31:47,fight,Haley,Carrie,Carrie knocks Haley out when she comes to visit Dan.,1/26/2023 21:06,,fight,|Carrie|Haley|,2,|Randy|Damien|Chuck's Mom|Sue|Renee|Officer Stevens|Dan|Billy (Drug Dealer)|Taylor|Carrie|Daunte|Brooke|Rachel|,15.0,106.0
539,6,5,0:36:23,fight,Deb,Carrie,Deb smashes a champagne bottle in Carrie's face.,1/26/2023 21:06,,fight,|Carrie|Deb|,2,|Carrie|Dan|Pharmacist|Lucas|,7.0,23.0
540,6,5,0:37:48,fight,Dan,Carrie,Dan shoots Carrie after she attempts to hit Haley and Deb with an axe.,1/26/2023 21:06,,fight,|Carrie|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
541,6,5,0:42:00,fight,Dan,Carrie,Dan shoots Carrie again after she revives.,1/26/2023 21:06,,fight,|Carrie|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
542,6,6,0:01:57,kiss,Peyton,Lucas,Saying goodbye as Lucas leaves for Omaha on his book tour.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
543,6,6,0:10:09,kiss,Skills,Deb,"On the riverfront, when Dan and Jamie walk by.",1/26/2023 21:06,,kiss,|Deb|Skills|,2,|Lauren|Deb|Bevin|,7.0,16.0
544,6,6,0:13:14,fight [repeat],Keith,Dan,[Flashback to S3E16] Dan shoots Keith.,1/26/2023 21:06,,fight,|Dan|Keith|,2,|Dan|Felix|,,
545,6,6,0:36:23,kiss,Skills,Deb,"""I just figured you deserved to be with someone who gave you flowers.""",1/26/2023 21:06,,kiss,|Deb|Skills|,2,|Lauren|Deb|Bevin|,7.0,16.0
546,6,6,0:39:06,kiss,Nathan,Haley,Discussing Nathan playing SlamBall.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
547,6,7,0:02:34,kiss,Mouth,Millie,Mouth surprises her by coming back to Tree Hill.,1/26/2023 21:06,,kiss,|Millie|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
548,6,7,0:05:18,fight,Jamie,Chuck,Jamie and Chuck fight on the playground after Chuck insults Quentin.,1/26/2023 21:06,,fight,|Chuck|Jamie|,2,|Chuck|Fergie|Junk|,1.0,3.0
549,6,7,0:08:42,kiss,Mouth,Millie,Before Mouth goes back to the station to try to get his job back.,1/26/2023 21:06,,kiss,|Millie|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
550,6,7,0:12:35,kiss,Peyton,Lucas,Making arrangements as they move in together.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
551,6,7,0:20:03,fight,Haley,Chuck's Mom,Haley shoves Chuck's mom and they fight.,1/26/2023 21:06,,fight,|Chuck's Mom|Haley|,2,|Randy|Damien|Chuck's Mom|Sue|Renee|Officer Stevens|Dan|Billy (Drug Dealer)|Taylor|Carrie|Daunte|Brooke|Rachel|,15.0,106.0
552,6,7,0:20:52,kiss,Nathan,Haley,"""My girl's a bad***.""",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
553,6,7,0:34:00,kiss,Nathan,Haley,Haley saying she is going to start singing again.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
554,6,8,0:05:14,kiss,Mouth,Millie,Millicent making sure Gigi knows that Mouth is taken.,1/26/2023 21:06,,kiss,|Millie|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
555,6,8,0:09:28,kiss,Peyton,Lucas,Discussing the movie offer for Lucas's book.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
556,6,8,0:38:55,kiss,Nathan,Haley,Discussing Haley's concerns about Nathan playing SlamBall.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
557,6,9,0:04:12,kiss,Peyton,Lucas,Asking Peyton's thoughts about Julian.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
558,6,9,0:10:26,kiss [repeat],Lucas,Lindsey,[Repeat from S5E2] Flashback to Lucas's book signing in LA.,1/26/2023 21:06,,kiss,|Lindsey|Lucas|,2,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,19.0,90.0
559,6,9,0:20:03,kiss,Peyton,Julian,"[Flashback] Saying ""I love you.""",1/26/2023 21:06,,kiss,|Julian|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
560,6,9,0:34:48,fight,Nathan,Jerome,"After the SlamBall game, Jerome shoves Nathan through a glass wall.",1/26/2023 21:06,,fight,|Jerome|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,15.0,123.0
561,6,11,0:05:22,fight,Haley,Dan,[1940s episode] Dan grabs Haley while arguing about her singing at a club other than his.,1/26/2023 21:06,,fight,|Dan|Haley|,2,|Randy|Damien|Chuck's Mom|Sue|Renee|Officer Stevens|Dan|Billy (Drug Dealer)|Taylor|Carrie|Daunte|Brooke|Rachel|,15.0,106.0
562,6,11,0:05:25,kiss,Haley,Dan,[1940s episode] While arguing about Haley singing at Karen's Cafe.,1/26/2023 21:06,,kiss,|Dan|Haley|,2,|Nathan|Dan|Chris|Lucas|,15.0,106.0
563,6,11,0:08:29,fight,Dan,Brooke,[1940s episode] Dan grabs Brooke's arm while asking about the money Brooke borrowed from him.,1/26/2023 21:06,,fight,|Brooke|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
564,6,11,0:11:24,fight,Nathan,Bar Patron,[1940s episode] Nathan smacks the bar patron's head on the bar after he harasses Haley.,1/26/2023 21:06,,fight,|Bar Patron|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,15.0,123.0
565,6,11,0:15:15,fight,Dan,Brooke,"[1940s episode] Dan grabs Brooke and pushes her on the sidewalk, asking her about her debt to him.",1/26/2023 21:06,,fight,|Brooke|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
566,6,11,0:23:15,kiss,Nathan,Haley,"[1940s episode] Dancing at the club, after Nathan tells her his unit is being called to war.",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
567,6,11,0:25:10,kiss,Peyton,Lucas,"[1940s episode] ""Just shut up and do it.""",1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
568,6,11,0:26:32,kiss,Nathan,Haley,"[1940s episode] ""You're not going to die, Nathan Scott. You're going to come home... to me.""",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
569,6,11,0:29:17,fight,Skills,Julian,[1940s episode] Julian shoves Skills and slams his hand in the car door.,1/26/2023 21:06,,fight,|Julian|Skills|,2,|Nathan|Julian|Marcus|Dan|Mouth|Tim|,7.0,16.0
570,6,11,0:30:52,fight,Owen,Dan,[1940s episode] Dan beats up Owen for not siding with him at the club.,1/26/2023 21:06,,fight,|Dan|Owen|,2,|Dan|Rachel's dealer|,2.0,4.0
571,6,11,0:31:46,fight,Mouth,Julian,[1940s episode] Julian punches Mouth after Mouth witnesses Dan beating Owen.,1/26/2023 21:06,,fight,|Julian|Mouth|,2,|Julian|Conrad|Felix|Shelley's Ex|Dan|Skills|,9.0,45.0
572,6,11,0:31:56,fight,Mouth,Julian,[1940s episode] Julian forces Mouth to drink while he is tied up; Julian punches Mouth.,1/26/2023 21:06,,fight,|Julian|Mouth|,2,|Julian|Conrad|Felix|Shelley's Ex|Dan|Skills|,9.0,45.0
573,6,11,0:32:12,fight,Peyton,Dan's Henchman,[1940s episode] Dan's henchman grabs Peyton when she finds Dan and his goons attempting to push Mouth off of a bridge.,1/26/2023 21:06,,fight,|Dan's Henchman|Peyton|,2,|Lucas|Dan's Henchman|Lindsey|Dan|Psycho Derek|Ravens Mascot|Nicki|Brooke|,19.0,65.0
574,6,11,0:32:41,fight,Peyton,Dan,[1940s episode] Dan slaps Peyton when she asks if he really did kill Keith.,1/26/2023 21:06,,fight,|Dan|Peyton|,2,|Lucas|Dan's Henchman|Lindsey|Dan|Psycho Derek|Ravens Mascot|Nicki|Brooke|,19.0,65.0
575,6,11,0:33:24,kiss,Nathan,Haley,"[1940s episode] In bed, discussing their future.",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
576,6,11,0:34:27,fight,Mouth,Dan,"[1940s episode] Mouth spits on Dan, then Dan pushes him off of the bridge.",1/26/2023 21:06,,fight,|Dan|Mouth|,2,|Julian|Conrad|Felix|Shelley's Ex|Dan|Skills|,9.0,45.0
577,6,11,0:36:29,fight,Lucas,Julian,[1940s episode] Lucas shoots Julian in front of the club.,1/26/2023 21:06,,fight,|Julian|Lucas|,2,|Nathan|Basketball Team|Julian|Masonboro Player|Karen|Friend #1|Felix|Ronnie|Dan|Peyton|Gabe|Chris|Psycho Derek|Rusty|Deb|Brooke|Tim|,19.0,90.0
578,6,11,0:37:54,fight,Dan,Brooke,[1940s episode] Dan punches Brooke after she attempts to shoot him.,1/26/2023 21:06,,fight,|Brooke|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,7.0,49.0
579,6,11,0:38:01,fight,Skills,Dan,"[1940s episode] Skills tackles Dan outside of the club, as Dan attempts to shoot Lucas.",1/26/2023 21:06,,fight,|Dan|Skills|,2,|Nathan|Julian|Marcus|Dan|Mouth|Tim|,7.0,16.0
580,6,11,0:38:01,fight,Peyton,Dan,[1940s episode] Dan shoots Peyton as he is being tackled by Skills.,1/26/2023 21:06,,fight,|Dan|Peyton|,2,|Lucas|Dan's Henchman|Lindsey|Dan|Psycho Derek|Ravens Mascot|Nicki|Brooke|,19.0,65.0
581,6,11,0:39:22,kiss,Nathan,Haley,[1940s episode] As Nathan is leaving for war.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
582,6,12,0:06:51,kiss,Nathan,Haley,As Nathan is leaving for the combine.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
583,6,12,0:23:10,kiss,Mouth,Gigi,"""You never told me how you got me into this t-shirt, Mouth. Maybe sometime you can get me out of it.""",1/26/2023 21:06,,kiss,|Gigi|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
584,6,12,0:33:41,fight [repeat],Xavier,Brooke,[Flashback to S6E1] Brooke being attacked at her store.,1/26/2023 21:06,,fight,|Brooke|Xavier|,2,|Julian|Quentin|Sam|Tara|Jack|Brooke|,1.0,3.0
585,6,12,0:36:41,kiss,Nathan,Haley,Discussing the recital and Nathan's future in basketball.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
586,6,12,0:41:33,fight [repeat],Xavier,Quentin,[Flashback to S6E1] Xavier shoots Quentin when he walks in on the gas station robbery.,1/26/2023 21:06,,fight,|Quentin|Xavier|,2,|Julian|Quentin|Sam|Tara|Jack|Brooke|,1.0,3.0
587,6,12,0:38:17,kiss [implied],Owen,Millie,"Millicent sleeps with Owen when she is upset about Mouth and Gigi's texts.[She and Owen don't kiss on screen, but Millicent confirms what happened in S6 E13]",1/26/2023 21:06,,kiss,|Millie|Owen|,2,|Brooke|Millie|,2.0,4.0
588,6,13,0:02:20,kiss,Nathan,Haley,After Nathan gets the call from Charleston.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
589,6,13,0:07:15,fight,Xavier,Jack,Xavier punches Jack for standing up for Sam.,1/26/2023 21:06,,fight,|Jack|Xavier|,2,|Julian|Quentin|Sam|Tara|Jack|Brooke|,1.0,3.0
590,6,13,0:07:22,fight,Xavier,Sam,Xavier pushes Sam onto the bed.,1/26/2023 21:06,,fight,|Sam|Xavier|,2,|Julian|Quentin|Sam|Tara|Jack|Brooke|,1.0,3.0
591,6,13,0:19:22,fight,Xavier,Sam,"Xavier grabs Sam as she tries to escape through the window, then he duct-tapes her mouth.",1/26/2023 21:06,,fight,|Sam|Xavier|,2,|Julian|Quentin|Sam|Tara|Jack|Brooke|,1.0,3.0
592,6,13,0:34:27,fight,Xavier,Brooke,"Brooke maces Xavier when she realizes who he is and that he may have Sam. They fight, and Brooke pulls a gun on him.",1/26/2023 21:06,,fight,|Brooke|Xavier|,2,|Julian|Quentin|Sam|Tara|Jack|Brooke|,1.0,3.0
593,6,13,0:41:12,kiss,Peyton,Lucas,Lucas wakes her up after returning from Los Angeles.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
594,6,14,0:04:39,kiss,Nathan,Haley,As Nathan returns to Tree Hill for the weekend.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
595,6,14,0:36:01,kiss,Mia,Chase,After their first date at TRIC.,1/26/2023 21:06,,kiss,|Chase|Mia|,2,|Chase|,5.0,11.0
596,6,14,0:37:29,kiss,Julian,Brooke,"After their ""business meeting"" to discuss costumes for the movie.",1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
597,6,14,0:41:13,kiss,Peyton,Lucas,Wondering if they will be good parents.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
598,6,15,0:04:56,kiss,Julian,Brooke,"In the living room, busted by Sam.",1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
599,6,15,0:12:49,kiss,Nathan,Haley,Talking about whether or not Jamie is disappointed by Nathan's lack of playing time.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
600,6,15,0:18:46,kiss,Mia,Chase,"Before she plays ""Manhattan"" for him.",1/26/2023 21:06,,kiss,|Chase|Mia|,2,|Chase|,5.0,11.0
601,6,15,0:21:22,kiss,Peyton,Lucas,After Lucas gives Peyton the engagement ring.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
602,6,15,0:40:04,kiss,Peyton,Lucas,After Lucas gives Peyton Keith's ring.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
603,6,15,0:41:01,kiss,Julian,Brooke,After Julian gives Brooke his letter jacket.,1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
604,6,16,0:02:22,kiss,Nathan,Haley,Visiting the Nathan/Haley casting session and saying goodbye before Nathan leaves for two weeks.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
605,6,16,0:04:03,kiss,Julian,Brooke,Waking up at Brooke's house.,1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
606,6,16,0:05:59,kiss,Peyton,Lucas,Checking in during the Peyton casting.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
607,6,16,0:08:15,kiss,Julian,Brooke,Julian catches Brooke getting hot and bothered about the shirtless actors up for the part of Nathan.,1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
608,6,16,0:12:58,kiss,Julian,Brooke,Julian kisses Brooke patronizingly after saying the actress playing her should dress sexier.,1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
609,6,16,0:13:03,fight,Missy,Brooke,"After the actress playing Brooke gets on Brooke's last nerve, Brooke pulls her hair.",1/26/2023 21:06,,fight,|Brooke|Missy|,2,|Brooke|,2.0,2.0
610,6,16,0:29:52,fight,Lucas,Brooke,Brooke hits Lucas with part of the script when she thinks he described her character as only interested in sex.,1/26/2023 21:06,,fight,|Brooke|Lucas|,2,|Nathan|Basketball Team|Julian|Masonboro Player|Karen|Friend #1|Felix|Ronnie|Dan|Peyton|Gabe|Chris|Psycho Derek|Rusty|Deb|Brooke|Tim|,19.0,90.0
611,6,16,0:30:10,fight,Julian,Brooke,Brooke throws the letterman Jacket at Julian when she thinks he's only interested in the over-sexed high-school movie version of her.,1/26/2023 21:06,,fight,|Brooke|Julian|,2,|Zombie bridesmaid #1|Peter|Lucas|Alex|Ian|Zombie bridesmaid (unknown)|Zombie bridesmaid #2|Loud Drunk|Xavier|Officer Stevens|Chuck|Nick Lachey|Mouth|Brooke|Zombie bridesmaid #3|Skills|,9.0,51.0
612,6,16,0:41:24,kiss,Peyton,Lucas,Hearing their baby's heartbeat for the first time.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
613,6,17,0:19:32,kiss,Mouth,Millie,Saying goodbye.,1/26/2023 21:06,,kiss,|Millie|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
614,6,17,0:25:27,kiss,Nathan,Haley,Discussing their futures on their 7th anniversary.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
615,6,17,0:36:37,fight,Deb,Dan,Dan grabs Deb's arm when he explains her part in his hatred for Keith.,1/26/2023 21:06,,fight,|Dan|Deb|,2,|Carrie|Dan|Pharmacist|Lucas|,7.0,23.0
616,6,17,0:38:43,kiss,Nathan,Haley,Dreaming of the future at the house in Charleston.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
617,6,17,0:40:10,kiss,Julian,Brooke,Leaving after he finds the picture of Brooke and Lucas.,1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
618,6,18,0:11:15,kiss,Skills,Deb,"""Hey, I love kids. Maybe someday we'll have some of our own.""",1/26/2023 21:06,,kiss,|Deb|Skills|,2,|Lauren|Deb|Bevin|,7.0,16.0
619,6,18,0:13:23,kiss,Peyton,Lucas,Visiting Keith and Peyton's mother at the cemetery.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
620,6,18,0:34:19,kiss,Julian,Brooke,"""I'm gonna miss you, Brooke Davis.""",1/26/2023 21:06,,kiss,|Brooke|Julian|,2,|Peyton|Brooke|Missy|,9.0,51.0
621,6,19,0:01:54,kiss,Peyton,Lucas,Saying goodbye before Lucas leaves to play basketball with Nathan and Jamie.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
622,6,19,0:30:16,kiss,Sam,Jack,"""I just... wanted to do that, um, in case I didn't ever get the chance... to.""",1/26/2023 21:06,,kiss,|Jack|Sam|,2,|Jack|,5.0,5.0
623,6,19,0:35:16,kiss,Mouth,Millie,"""I'm here because I can't live without you, Millicent Huxtable, and I don't want to anymore, and I'm sorry.""",1/26/2023 21:06,,kiss,|Millie|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
624,6,19,0:40:18,kiss,Peyton,Lucas,"Before Peyton puts her drawing (with ""Love, Mom"" on it) into her treasure box.",1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
625,6,20,0:05:10,kiss,Mouth,Millie,Waking up after their reunion.,1/26/2023 21:06,,kiss,|Millie|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
626,6,20,0:14:29,kiss,Peyton,Lucas,Coming home after Peyton's accident.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
627,6,20,0:31:43,kiss,Mouth,Millie,Before Mouth leaves to return to Tree Hill.,1/26/2023 21:06,,kiss,|Millie|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,9.0,45.0
628,6,20,0:34:18,kiss,Sam,Jack,Before Jack leaves for Charlotte with his new foster parents.,1/26/2023 21:06,,kiss,|Jack|Sam|,2,|Jack|,5.0,5.0
629,6,21,0:01:21,kiss,Peyton,Lucas,Checking in on Peyton while she's on bed rest.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
630,6,21,0:10:23,kiss,Peyton,Lucas,[Flashback to their Atlanta trip after graduation] Lucas gives Peyton tickets to see The Cure.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
631,6,21,0:28:11,kiss,Nathan,Haley,Discussing Nathan's opportunity to play pro basketball in Europe.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
632,6,21,0:38:13,kiss,Nathan,Haley,Nathan kisses Haley's hand as they discuss turning down his opportunity to play for the European team.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
633,6,21,0:38:36,kiss,Mia,Chase,Chase kisses Mia on the hand after telling her he is in love with her.,1/26/2023 21:06,,kiss,|Chase|Mia|,2,|Chase|,5.0,11.0
634,6,21,0:40:18,kiss,Peyton,Lucas,Reminiscing about their trip to Atlanta to see The Cure.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
635,6,21,0:41:43,kiss,Peyton,Lucas,[Flashback to their Atlanta trip] Dreaming of the future in the Comet.,1/26/2023 21:06,,kiss,|Lucas|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,19.0,65.0
636,6,22,0:04:48,kiss,Nathan,Haley,As Haley leaves for Peyton's baby shower.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,15.0,123.0
